"activity" "subject_id" "features" "average_value"
"LAYING" 27 "fBodyBodyGyroMag_mean" -0.979890667972973
"SITTING" 27 "fBodyBodyGyroMag_mean" -0.979482820857143
"STANDING" 27 "fBodyBodyGyroMag_mean" -0.975525565625
"WALKING" 27 "fBodyBodyGyroMag_mean" -0.519451704035088
"WALKING_DOWNSTAIRS" 27 "fBodyBodyGyroMag_mean" -0.359113724772727
"WALKING_UPSTAIRS" 27 "fBodyBodyGyroMag_mean" -0.607667730196078
"LAYING" 28 "fBodyBodyGyroMag_mean" -0.944218369375
"SITTING" 28 "fBodyBodyGyroMag_mean" -0.960297525
"STANDING" 28 "fBodyBodyGyroMag_mean" -0.909652436329114
"WALKING" 28 "fBodyBodyGyroMag_mean" -0.514602424814815
"WALKING_DOWNSTAIRS" 28 "fBodyBodyGyroMag_mean" -0.223354793921739
"WALKING_UPSTAIRS" 28 "fBodyBodyGyroMag_mean" -0.534835409607843
"LAYING" 29 "fBodyBodyGyroMag_mean" -0.98400134173913
"SITTING" 29 "fBodyBodyGyroMag_mean" -0.980269425833333
"STANDING" 29 "fBodyBodyGyroMag_mean" -0.980879722923077
"WALKING" 29 "fBodyBodyGyroMag_mean" -0.416817853396226
"WALKING_DOWNSTAIRS" 29 "fBodyBodyGyroMag_mean" -0.381459881875
"WALKING_UPSTAIRS" 29 "fBodyBodyGyroMag_mean" -0.357213897032653
"LAYING" 30 "fBodyBodyGyroMag_mean" -0.962001199
"SITTING" 30 "fBodyBodyGyroMag_mean" -0.973876282903226
"STANDING" 30 "fBodyBodyGyroMag_mean" -0.917449417288136
"WALKING" 30 "fBodyBodyGyroMag_mean" -0.358344356
"WALKING_DOWNSTAIRS" 30 "fBodyBodyGyroMag_mean" -0.356772347348871
"WALKING_UPSTAIRS" 30 "fBodyBodyGyroMag_mean" -0.449150735076923
"LAYING" 1 "fBodyBodyGyroJerkMag_mean" -0.9423669466
"SITTING" 1 "fBodyBodyGyroJerkMag_mean" -0.989797547234043
"STANDING" 1 "fBodyBodyGyroJerkMag_mean" -0.994815376981132
"WALKING" 1 "fBodyBodyGyroJerkMag_mean" -0.319308593778947
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag_mean" -0.281963359177551
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag_mean" -0.634665082075472
"LAYING" 2 "fBodyBodyGyroJerkMag_mean" -0.990248702291667
"SITTING" 2 "fBodyBodyGyroJerkMag_mean" -0.989861950869565
"STANDING" 2 "fBodyBodyGyroJerkMag_mean" -0.977849827407407
"WALKING" 2 "fBodyBodyGyroJerkMag_mean" -0.583249293389831
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroJerkMag_mean" -0.380175306489362
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag_mean" -0.60079849625
"LAYING" 3 "fBodyBodyGyroJerkMag_mean" -0.984278251290323
"SITTING" 3 "fBodyBodyGyroJerkMag_mean" -0.977898105576923
"STANDING" 3 "fBodyBodyGyroJerkMag_mean" -0.960331717868852
"WALKING" 3 "fBodyBodyGyroJerkMag_mean" -0.607751646034483
"WALKING_DOWNSTAIRS" 3 "fBodyBodyGyroJerkMag_mean" -0.576277199387755
"WALKING_UPSTAIRS" 3 "fBodyBodyGyroJerkMag_mean" -0.716877778644068
"LAYING" 4 "fBodyBodyGyroJerkMag_mean" -0.983609073333333
"SITTING" 4 "fBodyBodyGyroJerkMag_mean" -0.9765477634
"STANDING" 4 "fBodyBodyGyroJerkMag_mean" -0.964471139464286
"WALKING" 4 "fBodyBodyGyroJerkMag_mean" -0.724327420666667
"WALKING_DOWNSTAIRS" 4 "fBodyBodyGyroJerkMag_mean" -0.621752455777778
"WALKING_UPSTAIRS" 4 "fBodyBodyGyroJerkMag_mean" -0.740749226346154
"LAYING" 5 "fBodyBodyGyroJerkMag_mean" -0.984618025769231
"SITTING" 5 "fBodyBodyGyroJerkMag_mean" -0.971598370227273
"STANDING" 5 "fBodyBodyGyroJerkMag_mean" -0.952286438035714
"WALKING" 5 "fBodyBodyGyroJerkMag_mean" -0.548053574821429
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag_mean" -0.453697247021277
"WALKING_UPSTAIRS" 5 "fBodyBodyGyroJerkMag_mean" -0.571344138723404
"LAYING" 6 "fBodyBodyGyroJerkMag_mean" -0.953695957368421
"SITTING" 6 "fBodyBodyGyroJerkMag_mean" -0.952034566
"STANDING" 6 "fBodyBodyGyroJerkMag_mean" -0.955425138245614
"WALKING" 6 "fBodyBodyGyroJerkMag_mean" -0.366500534122807
"WALKING_DOWNSTAIRS" 6 "fBodyBodyGyroJerkMag_mean" -0.132705384364583
"WALKING_UPSTAIRS" 6 "fBodyBodyGyroJerkMag_mean" -0.45923633377451
"LAYING" 7 "fBodyBodyGyroJerkMag_mean" -0.974117912115385
"SITTING" 7 "fBodyBodyGyroJerkMag_mean" -0.978634991458333
"STANDING" 7 "fBodyBodyGyroJerkMag_mean" -0.973671168679245
"WALKING" 7 "fBodyBodyGyroJerkMag_mean" -0.155339855862632
"WALKING_DOWNSTAIRS" 7 "fBodyBodyGyroJerkMag_mean" -0.289096677191489
"WALKING_UPSTAIRS" 7 "fBodyBodyGyroJerkMag_mean" -0.673327281960784
"LAYING" 8 "fBodyBodyGyroJerkMag_mean" -0.968403945925926
"SITTING" 8 "fBodyBodyGyroJerkMag_mean" -0.987730604130435
"STANDING" 8 "fBodyBodyGyroJerkMag_mean" -0.983709233333333
"WALKING" 8 "fBodyBodyGyroJerkMag_mean" -0.473026230833333
"WALKING_DOWNSTAIRS" 8 "fBodyBodyGyroJerkMag_mean" -0.125179586744737
"WALKING_UPSTAIRS" 8 "fBodyBodyGyroJerkMag_mean" -0.46327057804878
"LAYING" 9 "fBodyBodyGyroJerkMag_mean" -0.9558062546
"SITTING" 9 "fBodyBodyGyroJerkMag_mean" -0.9683155878
"STANDING" 9 "fBodyBodyGyroJerkMag_mean" -0.967491628
"WALKING" 9 "fBodyBodyGyroJerkMag_mean" -0.602581618269231
"WALKING_DOWNSTAIRS" 9 "fBodyBodyGyroJerkMag_mean" -0.463172053809524
"WALKING_UPSTAIRS" 9 "fBodyBodyGyroJerkMag_mean" -0.734159449387755
"LAYING" 10 "fBodyBodyGyroJerkMag_mean" -0.960976821551724
"SITTING" 10 "fBodyBodyGyroJerkMag_mean" -0.992191529259259
"STANDING" 10 "fBodyBodyGyroJerkMag_mean" -0.965614081363636
"WALKING" 10 "fBodyBodyGyroJerkMag_mean" -0.515065335849057
"WALKING_DOWNSTAIRS" 10 "fBodyBodyGyroJerkMag_mean" -0.484196484736842
"WALKING_UPSTAIRS" 10 "fBodyBodyGyroJerkMag_mean" -0.600582998297872
"LAYING" 11 "fBodyBodyGyroJerkMag_mean" -0.985978837192982
"SITTING" 11 "fBodyBodyGyroJerkMag_mean" -0.987255972641509
"STANDING" 11 "fBodyBodyGyroJerkMag_mean" -0.992981019787234
"WALKING" 11 "fBodyBodyGyroJerkMag_mean" -0.751914457457627
"WALKING_DOWNSTAIRS" 11 "fBodyBodyGyroJerkMag_mean" -0.668340527608696
"WALKING_UPSTAIRS" 11 "fBodyBodyGyroJerkMag_mean" -0.795986113703704
"LAYING" 12 "fBodyBodyGyroJerkMag_mean" -0.963949607166667
"SITTING" 12 "fBodyBodyGyroJerkMag_mean" -0.97848445372549
"STANDING" 12 "fBodyBodyGyroJerkMag_mean" -0.963059791967213
"WALKING" 12 "fBodyBodyGyroJerkMag_mean" -0.5611764414
"WALKING_DOWNSTAIRS" 12 "fBodyBodyGyroJerkMag_mean" -0.458227490826087
"WALKING_UPSTAIRS" 12 "fBodyBodyGyroJerkMag_mean" -0.714332592115385
"LAYING" 13 "fBodyBodyGyroJerkMag_mean" -0.978150814032258
"SITTING" 13 "fBodyBodyGyroJerkMag_mean" -0.991723741632653
"STANDING" 13 "fBodyBodyGyroJerkMag_mean" -0.977197403859649
"WALKING" 13 "fBodyBodyGyroJerkMag_mean" -0.338527133789474
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroJerkMag_mean" -0.266399903210638
"WALKING_UPSTAIRS" 13 "fBodyBodyGyroJerkMag_mean" -0.656088544363636
"LAYING" 14 "fBodyBodyGyroJerkMag_mean" -0.966455343137255
"SITTING" 14 "fBodyBodyGyroJerkMag_mean" -0.987324239259259
"STANDING" 14 "fBodyBodyGyroJerkMag_mean" -0.969175636833333
"WALKING" 14 "fBodyBodyGyroJerkMag_mean" -0.591036936101695
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroJerkMag_mean" -0.254747132274667
"WALKING_UPSTAIRS" 14 "fBodyBodyGyroJerkMag_mean" -0.457250612407407
"LAYING" 15 "fBodyBodyGyroJerkMag_mean" -0.975727853888889
"SITTING" 15 "fBodyBodyGyroJerkMag_mean" -0.990180959322034
"STANDING" 15 "fBodyBodyGyroJerkMag_mean" -0.983188091886792
"WALKING" 15 "fBodyBodyGyroJerkMag_mean" -0.645075178148148
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroJerkMag_mean" -0.565396130714286
"WALKING_UPSTAIRS" 15 "fBodyBodyGyroJerkMag_mean" -0.731422357916667
"LAYING" 16 "fBodyBodyGyroJerkMag_mean" -0.988695277714286
"SITTING" 16 "fBodyBodyGyroJerkMag_mean" -0.989363136376812
"STANDING" 16 "fBodyBodyGyroJerkMag_mean" -0.99117243
"WALKING" 16 "fBodyBodyGyroJerkMag_mean" -0.72068229
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroJerkMag_mean" -0.58966315
"WALKING_UPSTAIRS" 16 "fBodyBodyGyroJerkMag_mean" -0.787833632352941
"LAYING" 17 "fBodyBodyGyroJerkMag_mean" -0.982765526478873
"SITTING" 17 "fBodyBodyGyroJerkMag_mean" -0.995204564375
"STANDING" 17 "fBodyBodyGyroJerkMag_mean" -0.992723939358974
"WALKING" 17 "fBodyBodyGyroJerkMag_mean" -0.582711859672131
"WALKING_DOWNSTAIRS" 17 "fBodyBodyGyroJerkMag_mean" -0.57734888
"WALKING_UPSTAIRS" 17 "fBodyBodyGyroJerkMag_mean" -0.669008763541667
"LAYING" 18 "fBodyBodyGyroJerkMag_mean" -0.991901007538462
"SITTING" 18 "fBodyBodyGyroJerkMag_mean" -0.99480818754386
"STANDING" 18 "fBodyBodyGyroJerkMag_mean" -0.988960668767123
"WALKING" 18 "fBodyBodyGyroJerkMag_mean" -0.710596311071429
"WALKING_DOWNSTAIRS" 18 "fBodyBodyGyroJerkMag_mean" -0.744236045090909
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag_mean" -0.826193160862069
"LAYING" 19 "fBodyBodyGyroJerkMag_mean" -0.981890470361446
"SITTING" 19 "fBodyBodyGyroJerkMag_mean" -0.986727418493151
"STANDING" 19 "fBodyBodyGyroJerkMag_mean" -0.984536610136986
"WALKING" 19 "fBodyBodyGyroJerkMag_mean" -0.262442822846154
"WALKING_DOWNSTAIRS" 19 "fBodyBodyGyroJerkMag_mean" -0.0229045295641026
"WALKING_UPSTAIRS" 19 "fBodyBodyGyroJerkMag_mean" -0.4771839145
"LAYING" 20 "fBodyBodyGyroJerkMag_mean" -0.981119820588235
"SITTING" 20 "fBodyBodyGyroJerkMag_mean" -0.976108353787879
"STANDING" 20 "fBodyBodyGyroJerkMag_mean" -0.929600007123288
"WALKING" 20 "fBodyBodyGyroJerkMag_mean" -0.180365335498431
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag_mean" -0.311668472555556
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag_mean" -0.450393446470588
"LAYING" 21 "fBodyBodyGyroJerkMag_mean" -0.982993315111111
"SITTING" 21 "fBodyBodyGyroJerkMag_mean" -0.990014272588235
"STANDING" 21 "fBodyBodyGyroJerkMag_mean" -0.976126760674157
"WALKING" 21 "fBodyBodyGyroJerkMag_mean" -0.4995972025
"WALKING_DOWNSTAIRS" 21 "fBodyBodyGyroJerkMag_mean" -0.490804948444444
"WALKING_UPSTAIRS" 21 "fBodyBodyGyroJerkMag_mean" -0.628915748723404
"LAYING" 22 "fBodyBodyGyroJerkMag_mean" -0.976638980972222
"SITTING" 22 "fBodyBodyGyroJerkMag_mean" -0.977775448387097
"STANDING" 22 "fBodyBodyGyroJerkMag_mean" -0.968377798253968
"WALKING" 22 "fBodyBodyGyroJerkMag_mean" -0.553946121521739
"WALKING_DOWNSTAIRS" 22 "fBodyBodyGyroJerkMag_mean" -0.583510518055556
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroJerkMag_mean" -0.667996003333333
"LAYING" 23 "fBodyBodyGyroJerkMag_mean" -0.981846854305556
"SITTING" 23 "fBodyBodyGyroJerkMag_mean" -0.980707211470588
"STANDING" 23 "fBodyBodyGyroJerkMag_mean" -0.972598810882353
"WALKING" 23 "fBodyBodyGyroJerkMag_mean" 0.146618569064407
"WALKING_DOWNSTAIRS" 23 "fBodyBodyGyroJerkMag_mean" 0.0746754643666667
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroJerkMag_mean" -0.51871565
"LAYING" 24 "fBodyBodyGyroJerkMag_mean" -0.978596740694444
"SITTING" 24 "fBodyBodyGyroJerkMag_mean" -0.990854751176471
"STANDING" 24 "fBodyBodyGyroJerkMag_mean" -0.981119237826087
"WALKING" 24 "fBodyBodyGyroJerkMag_mean" -0.571594392068966
"WALKING_DOWNSTAIRS" 24 "fBodyBodyGyroJerkMag_mean" -0.474449925818182
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag_mean" -0.64611467
"LAYING" 25 "fBodyBodyGyroJerkMag_mean" -0.96825160890411
"SITTING" 25 "fBodyBodyGyroJerkMag_mean" -0.991781701692308
"STANDING" 25 "fBodyBodyGyroJerkMag_mean" -0.98401783027027
"WALKING" 25 "fBodyBodyGyroJerkMag_mean" -0.770300895540541
"WALKING_DOWNSTAIRS" 25 "fBodyBodyGyroJerkMag_mean" -0.687034281206897
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroJerkMag_mean" -0.822403906
"LAYING" 26 "fBodyBodyGyroJerkMag_mean" -0.990430914078947
"SITTING" 26 "fBodyBodyGyroJerkMag_mean" -0.993985447564103
"STANDING" 26 "fBodyBodyGyroJerkMag_mean" -0.985762255540541
"WALKING" 26 "fBodyBodyGyroJerkMag_mean" -0.619461036101695
"WALKING_DOWNSTAIRS" 26 "fBodyBodyGyroJerkMag_mean" -0.4722007526
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroJerkMag_mean" -0.673580662727273
"LAYING" 27 "fBodyBodyGyroJerkMag_mean" -0.993563778648649
"SITTING" 27 "fBodyBodyGyroJerkMag_mean" -0.992390264285714
"STANDING" 27 "fBodyBodyGyroJerkMag_mean" -0.98941848275
"WALKING" 27 "fBodyBodyGyroJerkMag_mean" -0.623288199649123
"WALKING_DOWNSTAIRS" 27 "fBodyBodyGyroJerkMag_mean" -0.46777776875
"WALKING_UPSTAIRS" 27 "fBodyBodyGyroJerkMag_mean" -0.71917980372549
"LAYING" 28 "fBodyBodyGyroJerkMag_mean" -0.971830582375
"SITTING" 28 "fBodyBodyGyroJerkMag_mean" -0.979465868888889
"STANDING" 28 "fBodyBodyGyroJerkMag_mean" -0.958758576835443
"WALKING" 28 "fBodyBodyGyroJerkMag_mean" -0.595965103703704
"WALKING_DOWNSTAIRS" 28 "fBodyBodyGyroJerkMag_mean" -0.396720714347826
"WALKING_UPSTAIRS" 28 "fBodyBodyGyroJerkMag_mean" -0.662505819411765
"LAYING" 29 "fBodyBodyGyroJerkMag_mean" -0.997617389275362
"SITTING" 29 "fBodyBodyGyroJerkMag_mean" -0.995063049
"STANDING" 29 "fBodyBodyGyroJerkMag_mean" -0.991672052
"WALKING" 29 "fBodyBodyGyroJerkMag_mean" -0.628501115849057
"WALKING_DOWNSTAIRS" 29 "fBodyBodyGyroJerkMag_mean" -0.596578626041667
"WALKING_UPSTAIRS" 29 "fBodyBodyGyroJerkMag_mean" -0.697454553061225
"LAYING" 30 "fBodyBodyGyroJerkMag_mean" -0.977821335571429
"SITTING" 30 "fBodyBodyGyroJerkMag_mean" -0.991750682096774
"STANDING" 30 "fBodyBodyGyroJerkMag_mean" -0.959242165084746
"WALKING" 30 "fBodyBodyGyroJerkMag_mean" -0.547621753230769
"WALKING_DOWNSTAIRS" 30 "fBodyBodyGyroJerkMag_mean" -0.617578814032258
"WALKING_UPSTAIRS" 30 "fBodyBodyGyroJerkMag_mean" -0.773974451846154
"LAYING" 1 "tBodyAcc_std_X" -0.9280564692
"SITTING" 1 "tBodyAcc_std_X" -0.977229008297872
"STANDING" 1 "tBodyAcc_std_X" -0.995759901509434
"WALKING" 1 "tBodyAcc_std_X" -0.283740258842105
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_std_X" 0.0300353383483878
"WALKING_UPSTAIRS" 1 "tBodyAcc_std_X" -0.35470802509434
"LAYING" 2 "tBodyAcc_std_X" -0.974059464791667
"SITTING" 2 "tBodyAcc_std_X" -0.986822279565217
"STANDING" 2 "tBodyAcc_std_X" -0.987271889259259
"WALKING" 2 "tBodyAcc_std_X" -0.423642838474576
"WALKING_DOWNSTAIRS" 2 "tBodyAcc_std_X" 0.0463666814446808
"WALKING_UPSTAIRS" 2 "tBodyAcc_std_X" -0.304376406458333
"LAYING" 3 "tBodyAcc_std_X" -0.982776639193548
"SITTING" 3 "tBodyAcc_std_X" -0.971010120961538
"STANDING" 3 "tBodyAcc_std_X" -0.96674254295082
"WALKING" 3 "tBodyAcc_std_X" -0.360356726034483
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_std_X" -0.0574100475102041
"WALKING_UPSTAIRS" 3 "tBodyAcc_std_X" -0.313123437627119
"LAYING" 4 "tBodyAcc_std_X" -0.954193738888889
"SITTING" 4 "tBodyAcc_std_X" -0.980309931
"STANDING" 4 "tBodyAcc_std_X" -0.97692058
"WALKING" 4 "tBodyAcc_std_X" -0.440829971333333
"WALKING_DOWNSTAIRS" 4 "tBodyAcc_std_X" 0.0111935496222222
"WALKING_UPSTAIRS" 4 "tBodyAcc_std_X" -0.204933042903846
"LAYING" 5 "tBodyAcc_std_X" -0.965934509615385
"SITTING" 5 "tBodyAcc_std_X" -0.980945022045455
"STANDING" 5 "tBodyAcc_std_X" -0.968591815714286
"WALKING" 5 "tBodyAcc_std_X" -0.294098534232143
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_std_X" 0.275046110468085
"WALKING_UPSTAIRS" 5 "tBodyAcc_std_X" -0.0457237779851064
"LAYING" 6 "tBodyAcc_std_X" -0.934049422052632
"SITTING" 6 "tBodyAcc_std_X" -0.980164933636364
"STANDING" 6 "tBodyAcc_std_X" -0.981758159649123
"WALKING" 6 "tBodyAcc_std_X" -0.296538717368421
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_std_X" 0.383681639791667
"WALKING_UPSTAIRS" 6 "tBodyAcc_std_X" -0.0501350188513725
"LAYING" 7 "tBodyAcc_std_X" -0.93651361
"SITTING" 7 "tBodyAcc_std_X" -0.972668374583333
"STANDING" 7 "tBodyAcc_std_X" -0.979307570377358
"WALKING" 7 "tBodyAcc_std_X" -0.327243240701754
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_std_X" 0.0660815600978723
"WALKING_UPSTAIRS" 7 "tBodyAcc_std_X" -0.29487297445098
"LAYING" 8 "tBodyAcc_std_X" -0.94304121537037
"SITTING" 8 "tBodyAcc_std_X" -0.979026152391304
"STANDING" 8 "tBodyAcc_std_X" -0.988815418148148
"WALKING" 8 "tBodyAcc_std_X" -0.173605736002083
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_std_X" 0.0241393473736842
"WALKING_UPSTAIRS" 8 "tBodyAcc_std_X" -0.171712174634146
"LAYING" 9 "tBodyAcc_std_X" -0.94233309
"SITTING" 9 "tBodyAcc_std_X" -0.9572277914
"STANDING" 9 "tBodyAcc_std_X" -0.975741252444444
"WALKING" 9 "tBodyAcc_std_X" -0.238353562692308
"WALKING_DOWNSTAIRS" 9 "tBodyAcc_std_X" 0.213392270547619
"WALKING_UPSTAIRS" 9 "tBodyAcc_std_X" -0.36144437755102
"LAYING" 10 "tBodyAcc_std_X" -0.968283685
"SITTING" 10 "tBodyAcc_std_X" -0.982901825925926
"STANDING" 10 "tBodyAcc_std_X" -0.978403481818182
"WALKING" 10 "tBodyAcc_std_X" -0.178709734396226
"WALKING_DOWNSTAIRS" 10 "tBodyAcc_std_X" 0.295733547631579
"WALKING_UPSTAIRS" 10 "tBodyAcc_std_X" -0.161591924234043
"LAYING" 11 "tBodyAcc_std_X" -0.98477733
"SITTING" 11 "tBodyAcc_std_X" -0.982796562075472
"STANDING" 11 "tBodyAcc_std_X" -0.994978878723404
"WALKING" 11 "tBodyAcc_std_X" -0.422842071864407
"WALKING_DOWNSTAIRS" 11 "tBodyAcc_std_X" 0.142456557034783
"WALKING_UPSTAIRS" 11 "tBodyAcc_std_X" -0.238802959018519
"LAYING" 12 "tBodyAcc_std_X" -0.95531868
"SITTING" 12 "tBodyAcc_std_X" -0.982568781960784
"STANDING" 12 "tBodyAcc_std_X" -0.981243992459016
"WALKING" 12 "tBodyAcc_std_X" -0.128898533096
"WALKING_DOWNSTAIRS" 12 "tBodyAcc_std_X" 0.0424084916086956
"WALKING_UPSTAIRS" 12 "tBodyAcc_std_X" -0.290149192307692
"LAYING" 13 "tBodyAcc_std_X" -0.968891989354839
"SITTING" 13 "tBodyAcc_std_X" -0.989546275306122
"STANDING" 13 "tBodyAcc_std_X" -0.991020759298246
"WALKING" 13 "tBodyAcc_std_X" -0.346980394210526
"WALKING_DOWNSTAIRS" 13 "tBodyAcc_std_X" -0.0681563626617021
"WALKING_UPSTAIRS" 13 "tBodyAcc_std_X" -0.296284597454545
"LAYING" 14 "tBodyAcc_std_X" -0.917501887333333
"SITTING" 14 "tBodyAcc_std_X" -0.976302248148148
"STANDING" 14 "tBodyAcc_std_X" -0.973268905
"WALKING" 14 "tBodyAcc_std_X" -0.402639098135593
"WALKING_DOWNSTAIRS" 14 "tBodyAcc_std_X" 0.0178313402266667
"WALKING_UPSTAIRS" 14 "tBodyAcc_std_X" -0.309396717592593
"LAYING" 15 "tBodyAcc_std_X" -0.972255551527778
"SITTING" 15 "tBodyAcc_std_X" -0.987084356101695
"STANDING" 15 "tBodyAcc_std_X" -0.988949247358491
"WALKING" 15 "tBodyAcc_std_X" -0.327961801111111
"WALKING_DOWNSTAIRS" 15 "tBodyAcc_std_X" 0.406471051190476
"WALKING_UPSTAIRS" 15 "tBodyAcc_std_X" -0.0260971840270833
"LAYING" 16 "tBodyAcc_std_X" -0.973691429428571
"SITTING" 16 "tBodyAcc_std_X" -0.986825605362319
"STANDING" 16 "tBodyAcc_std_X" -0.989076811794872
"WALKING" 16 "tBodyAcc_std_X" -0.404692523921569
"WALKING_DOWNSTAIRS" 16 "tBodyAcc_std_X" 0.207251997929787
"WALKING_UPSTAIRS" 16 "tBodyAcc_std_X" -0.397083831568627
"LAYING" 17 "tBodyAcc_std_X" -0.972960567323944
"SITTING" 17 "tBodyAcc_std_X" -0.9944439053125
"STANDING" 17 "tBodyAcc_std_X" -0.991163919871795
"WALKING" 17 "tBodyAcc_std_X" -0.31950017295082
"WALKING_DOWNSTAIRS" 17 "tBodyAcc_std_X" 0.187719760269565
"WALKING_UPSTAIRS" 17 "tBodyAcc_std_X" -0.062952754100625
"LAYING" 18 "tBodyAcc_std_X" -0.984527649230769
"SITTING" 18 "tBodyAcc_std_X" -0.994347988596491
"STANDING" 18 "tBodyAcc_std_X" -0.992019762739726
"WALKING" 18 "tBodyAcc_std_X" -0.37600552125
"WALKING_DOWNSTAIRS" 18 "tBodyAcc_std_X" -0.302634565090909
"WALKING_UPSTAIRS" 18 "tBodyAcc_std_X" -0.380168286724138
"LAYING" 19 "tBodyAcc_std_X" -0.965019579518072
"SITTING" 19 "tBodyAcc_std_X" -0.976357663013699
"STANDING" 19 "tBodyAcc_std_X" -0.989910996849315
"WALKING" 19 "tBodyAcc_std_X" -0.0489049407963462
"WALKING_DOWNSTAIRS" 19 "tBodyAcc_std_X" 0.626917070512821
"WALKING_UPSTAIRS" 19 "tBodyAcc_std_X" -0.1287420952375
"LAYING" 20 "tBodyAcc_std_X" -0.962249114705882
"SITTING" 20 "tBodyAcc_std_X" -0.983081858939394
"STANDING" 20 "tBodyAcc_std_X" -0.967209961232877
"WALKING" 20 "tBodyAcc_std_X" -0.208342792019608
"WALKING_DOWNSTAIRS" 20 "tBodyAcc_std_X" 0.0745098785288889
"WALKING_UPSTAIRS" 20 "tBodyAcc_std_X" -0.116088676011765
"LAYING" 21 "tBodyAcc_std_X" -0.955019866222222
"SITTING" 21 "tBodyAcc_std_X" -0.991777287176471
"STANDING" 21 "tBodyAcc_std_X" -0.981419961123596
"WALKING" 21 "tBodyAcc_std_X" -0.297814843538462
"WALKING_DOWNSTAIRS" 21 "tBodyAcc_std_X" 0.224343492244444
"WALKING_UPSTAIRS" 21 "tBodyAcc_std_X" -0.240808282276596
"LAYING" 22 "tBodyAcc_std_X" -0.947735251944444
"SITTING" 22 "tBodyAcc_std_X" -0.978466823709677
"STANDING" 22 "tBodyAcc_std_X" -0.985000527142857
"WALKING" 22 "tBodyAcc_std_X" -0.00865921919565217
"WALKING_DOWNSTAIRS" 22 "tBodyAcc_std_X" 0.348618168333333
"WALKING_UPSTAIRS" 22 "tBodyAcc_std_X" 0.0835738640921429
"LAYING" 23 "tBodyAcc_std_X" -0.956756363194444
"SITTING" 23 "tBodyAcc_std_X" -0.987607636617647
"STANDING" 23 "tBodyAcc_std_X" -0.985421519558824
"WALKING" 23 "tBodyAcc_std_X" -0.313521773389831
"WALKING_DOWNSTAIRS" 23 "tBodyAcc_std_X" 0.0441392843425926
"WALKING_UPSTAIRS" 23 "tBodyAcc_std_X" -0.243887818513725
"LAYING" 24 "tBodyAcc_std_X" -0.967984021111111
"SITTING" 24 "tBodyAcc_std_X" -0.990593766617647
"STANDING" 24 "tBodyAcc_std_X" -0.98725587115942
"WALKING" 24 "tBodyAcc_std_X" -0.47076236637931
"WALKING_DOWNSTAIRS" 24 "tBodyAcc_std_X" -0.08273248054
"WALKING_UPSTAIRS" 24 "tBodyAcc_std_X" -0.344399351355932
"LAYING" 25 "tBodyAcc_std_X" -0.909116474109589
"SITTING" 25 "tBodyAcc_std_X" -0.991892828615385
"STANDING" 25 "tBodyAcc_std_X" -0.991970126756757
"WALKING" 25 "tBodyAcc_std_X" -0.596007443513514
"WALKING_DOWNSTAIRS" 25 "tBodyAcc_std_X" -0.253756934258621
"WALKING_UPSTAIRS" 25 "tBodyAcc_std_X" -0.459775646153846
"LAYING" 26 "tBodyAcc_std_X" -0.969445445263158
"SITTING" 26 "tBodyAcc_std_X" -0.979768987948718
"STANDING" 26 "tBodyAcc_std_X" -0.993069368783784
"WALKING" 26 "tBodyAcc_std_X" -0.340185527559322
"WALKING_DOWNSTAIRS" 26 "tBodyAcc_std_X" 0.17395384962
"WALKING_UPSTAIRS" 26 "tBodyAcc_std_X" -0.169006952418182
"LAYING" 27 "tBodyAcc_std_X" -0.978455153108108
"SITTING" 27 "tBodyAcc_std_X" -0.988580107714286
"STANDING" 27 "tBodyAcc_std_X" -0.9919515835
"WALKING" 27 "tBodyAcc_std_X" -0.348475560526316
"WALKING_DOWNSTAIRS" 27 "tBodyAcc_std_X" 0.167407531090909
"WALKING_UPSTAIRS" 27 "tBodyAcc_std_X" -0.295439547254902
"LAYING" 28 "tBodyAcc_std_X" -0.9688882955
"SITTING" 28 "tBodyAcc_std_X" -0.983272806805556
"STANDING" 28 "tBodyAcc_std_X" -0.977748638607595
